timestamp,movement,state
172,11.885794270833333,active
173,18.070078125,active
174,18.584505208333333,active
175,17.462799479166666,active
176,7.9970703125,active
177,18.086315104166665,active
178,16.557161458333333,active
179,16.943684895833332,active
180,8.268606770833333,active
181,18.244713541666666,active
182,15.148229166666667,active
183,18.88296875,active
184,20.636888020833332,active
185,14.018854166666667,active
186,20.3098046875,active
187,17.34881510416667,active
188,18.816888020833332,active
189,22.806770833333335,active
190,19.2548828125,active
191,12.554583333333333,active
192,18.31625,active
193,15.4825,active
194,23.26609375,active
195,20.696640625,active
196,10.257161458333334,active
197,26.5565625,active
198,20.725299479166665,active
199,17.19265625,active
200,14.373059895833334,active
201,14.620169270833333,active
202,14.460299479166666,active
203,17.3150390625,active
204,9.454635416666667,active
205,18.784309895833335,active
206,18.2819140625,active
207,19.505546875,active
208,16.6719140625,active
209,28.44984375,active
210,11.4893359375,active
211,19.6281640625,active
212,22.456106770833333,active
213,16.7846875,active
214,10.932955729166666,active
215,19.492877604166665,active
216,8.9139453125,active
217,15.031731770833334,active
218,19.895377604166665,active
219,13.1734765625,active
220,15.114010416666666,active
221,13.456354166666667,active
222,6.946888020833334,active
223,20.0589453125,active
224,15.016510416666666,active
225,17.662669270833334,active
226,18.404205729166666,active
227,11.604140625,active
228,21.548528645833333,active
229,20.599921875,active
230,10.531145833333333,active
231,22.04294270833333,active
232,18.604479166666668,active
233,13.244557291666666,active
234,18.207473958333335,active
235,20.2146875,active
236,16.816158854166666,active
237,15.608958333333334,active
238,13.2443359375,active
239,12.490924479166667,active
240,16.563111979166667,active
241,17.447578125,active
242,12.742421875,active
243,29.294244791666667,active
244,16.7524609375,active
245,21.4707421875,active
246,21.949049479166668,active
247,19.3354296875,active
248,22.730377604166666,active
249,15.582278645833334,active
250,14.2855078125,active
251,21.044856770833334,active
252,9.592877604166667,active
253,10.166614583333333,active
254,18.354700520833333,active
255,17.7020703125,active
256,16.0917578125,active
257,10.9540625,active
258,16.54078125,active
259,13.229674479166667,active
260,22.195247395833334,active
261,22.416549479166665,active
262,17.1101171875,active
263,17.541484375,active
264,14.068294270833333,active
265,15.8000390625,active
266,22.786692708333334,active
267,16.329375,active
268,20.3304296875,active
269,24.739635416666665,active
270,12.907291666666667,active
271,18.946432291666667,active
272,12.496067708333333,active
273,9.059440104166667,active
274,13.5932421875,active
275,18.58498697916667,active
276,13.353984375,active
277,12.006158854166667,active
