timestamp,movement,state
228,2.2025130208333334,recovery
229,2.180924479166667,recovery
230,2.770169270833333,recovery
231,1.6539192708333332,recovery
232,3.018984375,recovery
233,2.9580859375,recovery
234,1.7999739583333334,recovery
235,2.8084375,recovery
236,1.8543880208333334,recovery
237,2.7411328125,recovery
238,2.2136848958333335,recovery
239,2.5612760416666664,recovery
240,2.6675130208333333,recovery
241,1.5965494791666666,recovery
242,2.903111979166667,recovery
243,6.972278645833334,recovery
244,6.008411458333334,recovery
245,3.2568229166666667,recovery
246,8.2040234375,recovery
247,6.1722265625,recovery
248,3.8994921875,recovery
249,4.341197916666666,recovery
250,3.995963541666667,recovery
251,3.6824348958333335,recovery
252,4.828828125,recovery
253,2.8092838541666665,recovery
254,3.1267057291666664,recovery
255,2.666861979166667,recovery
256,2.857213541666667,recovery
257,2.8232552083333333,recovery
258,2.100234375,recovery
259,3.0365364583333334,recovery
260,2.861875,recovery
261,2.478046875,recovery
262,3.1355078125,recovery
263,2.098515625,recovery
264,2.7827994791666666,recovery
265,2.8777734375,recovery
266,2.0307942708333333,recovery
267,2.9714453125,recovery
268,2.8619401041666666,recovery
269,1.7038151041666667,recovery
270,3.0497526041666667,recovery
271,3.279140625,recovery
272,2.136015625,recovery
273,3.209921875,recovery
274,4.375013020833333,recovery
275,5.4198828125,recovery
276,5.0162890625,recovery
277,5.0315625,recovery
278,4.37078125,recovery
279,3.7080989583333333,recovery
280,2.3436979166666667,recovery
281,3.2320963541666665,recovery
282,2.6060677083333332,recovery
283,2.98765625,recovery
284,2.3204296875,recovery
285,2.566106770833333,recovery
286,3.0231510416666665,recovery
287,2.0188802083333335,recovery
288,2.9451302083333335,recovery
289,3.2595442708333335,recovery
290,2.57921875,recovery
291,3.1244401041666667,recovery
292,2.4448567708333333,recovery
293,2.3853385416666666,recovery
294,3.1597526041666666,recovery
295,2.956223958333333,recovery
296,2.671744791666667,recovery
297,4.1228125,recovery
298,4.066002604166667,recovery
299,6.620703125,recovery
300,4.541861979166667,recovery
301,2.905403645833333,recovery
302,2.7796744791666668,recovery
303,2.2460546875,recovery
304,2.6343880208333332,recovery
305,3.5908333333333333,recovery
306,8.786002604166667,recovery
307,6.561184895833334,recovery
